257	1529
826	995
261	1432
236	367
361	1402
688	1509
161	244
829	1474
321	1481
354	652
404	1084
270	1608
222	1577
499	1289
634	1109
699	1546
526	1612
400	1318
572	24
839	385
757	478
814	1254
506	1090
513	767
269	1434
513	771
680	1169
253	303
177	296
122	1043
370	1153
549	1215
130	1118
648	19
12	1711
702	170
824	1370
848	324
363	1163
225	1075
696	692
512	1080
329	1445
483	915
637	1579
60	198
603	564
430	1010
739	1330
846	1736
828	72
786	1626
56	509
822	1395
749	144
218	1468
240	1609
25	215
259	1745
279	1201
653	1149
539	1038
774	232
699	1542
323	431
852	512
431	1456
76	1164
699	1547
536	834
763	1008
660	737
101	30
628	47
812	838
467	59
587	1495
731	1195
828	74
862	591
545	1631
216	423
544	1408
575	602
604	918
650	157
662	608
872	1151
320	161
34	165
363	1162
723	851
712	212
421	1172
52	456
396	1597
478	38
277	780
884	311
446	254
224	1244
835	1726
417	1020
793	1438
551	919
369	382
748	308
265	1747
830	625
726	291
445	1297
543	984
469	219
883	990
838	1598
819	417
799	1518
112	545
137	398
830	626
862	590
735	658
261	1431
13	1737
742	1565
835	1727
62	366
415	216
485	975
645	492
392	641
170	333
254	1286
21	755
799	1520
358	1128
542	1013
87	713
281	617
745	1655
769	1303
719	843
874	44
326	534
594	97
735	659
471	1197
411	959
271	1721
544	1409
705	1052
487	135
436	346
717	1366
29	695
740	403
178	567
859	1614
652	678
858	791
426	722
419	474
644	580
347	502
449	1123
20	1389
447	977
617	40
855	1337
570	1121
667	1595
218	1469
442	195
246	1283
540	946
566	688
370	1152
37	487
609	498
255	799
706	1420
370	1154
424	1694
822	1394
554	1352
320	159
622	965
661	83
120	1442
864	1271
777	1305
410	1306
515	546
634	740
749	143
89	125
167	247
785	1047
465	316
285	1232
618	444
208	1299
700	1392
601	488
398	1540
820	707
733	1716
161	340
621	887
164	354
666	877
734	764
449	1125
308	997
82	951
849	1387
871	1634
334	1085
391	1685
344	863
70	523
116	1137
338	1348
141	1273
213	1719
716	947
836	1653
490	1553
2	594
606	466
747	388
857	350
19	391
684	1039
547	699
536	837
847	1077
228	1363
810	1292
854	124
672	629
691	12
183	978
280	1241
4	1238
96	667
768	425
586	1687
787	1161
641	830
286	1723
831	226
312	895
801	360
831	223
505	321
620	1184
349	942
277	781
474	1349
811	521
496	1572
506	1091
387	731
149	505
80	122
729	1139
600	314
412	727
517	1315
712	211
801	358
238	1302
202	761
0	1554
196	801
589	796
699	1548
309	807
331	103
615	14
643	1347
881	1586
560	172
216	422
369	380
872	1150
827	1187
376	1741
559	1499
818	1004
605	183
204	569
162	364
617	39
787	1158
98	1377
253	302
355	1311
843	1269
538	1182
865	352
288	1524
291	518
574	869
607	905
860	1334
295	1323
761	1384
690	407
825	973
824	1371
789	1695
117	1256
278	912
804	719
411	961
514	756
251	703
527	134
568	680
417	1019
486	813
138	702
808	7
184	1375
449	1122
409	634
162	363
330	154
258	1210
740	405
695	1191
552	257
579	1464
241	784
683	1127
784	1562
193	280
145	341
584	251
126	575
876	485
439	1712
227	632
520	401
152	1331
281	616
810	1294
741	645
165	1584
686	369
382	304
28	1239
863	839
610	1406
85	1098
685	1677
173	507
715	480
188	532
388	1212
815	1473
443	981
290	286
176	96
653	1148
539	1037
45	217
381	245
801	359
390	957
627	334
850	458
104	1156
717	1367
778	410
475	475
742	1564
261	1429
172	1140
709	68
721	49
380	1342
30	854
642	683
591	1259
27	274
493	98
9	754
557	940
73	201
453	1193
688	1508
251	704
736	529
99	840
322	192
261	1430
431	1455
384	370
810	1291
678	1025
802	1489
845	107
788	1539
622	967
532	265
498	1412
428	32
54	1180
40	465
829	1475
66	1049
194	772
134	1571
379	618
637	1580
498	1411
342	446
618	445
856	9
747	389
846	1735
614	1528
570	1120
463	929
825	974
701	1383
563	482
151	56
544	1407
778	409
231	554
621	886
736	531
832	1393
755	1624
476	1506
57	345
414	1535
666	875
725	778
295	1322
871	1633
567	1058
183	979
647	1133
741	646
794	294
394	1533
663	205
83	1668
526	1613
365	930
505	322
714	1662
207	1647
886	993
388	1211
566	687
230	1527
454	606
531	949
118	191
826	996
853	1173
170	332
159	184
676	496
710	118
879	62
411	962
574	867
180	420
366	744
429	878
659	1064
196	800
239	914
849	1386
592	621
866	65
57	344
549	1216
612	858
129	454
796	1667
869	557
855	1339
344	862
634	739
1	430
759	676
526	1611
297	648
340	1319
879	64
209	1362
292	716
641	832
558	1487
11	406
230	1526
61	950
715	479
585	674
490	1552
696	691
150	203
466	888
228	1364
451	817
232	1093
821	1588
305	1619
782	1000
283	1237
138	701
766	1026
806	1262
563	481
273	543
885	614
768	426
250	51
470	396
166	1460
599	841
290	285
848	327
862	587
316	1480
552	259
77	786
877	561
811	520
386	1230
837	1740
336	583
289	712
155	347
538	1183
393	1186
47	1640
667	1593
658	1204
564	1099
418	1644
784	1563
344	861
71	95
399	909
374	1670
154	864
769	1304
400	1317
606	471
162	362
477	1493
452	166
427	1056
153	220
356	1708
301	269
352	204
745	1656
732	443
372	450
804	720
576	1031
442	196
647	1132
246	1284
294	1701
828	73
194	774
456	141
324	500
790	1549
498	1410
792	1177
757	477
482	1610
577	544
39	1279
619	92
269	1433
825	972
635	395
185	907
619	93
746	925
636	413
867	330
325	793
560	173
108	240
669	693
578	89
65	1088
322	194
381	246
662	609
49	271
793	1440
523	1219
180	419
676	495
427	1055
695	1190
596	150
109	934
782	1001
736	528
68	788
706	1416
779	663
748	307
791	1650
302	985
464	558
551	921
455	110
743	379
815	1472
234	1360
795	894
137	397
244	1714
292	715
148	1638
215	1369
648	17
547	698
472	361
371	66
621	885
441	1601
682	190
835	1731
331	101
507	917
300	1276
883	987
675	1165
831	225
353	820
454	607
90	111
285	1233
79	610
437	319
707	152
403	1069
554	1353
497	1086
372	452
102	1421
421	1170
578	87
14	415
655	664
499	1290
442	197
687	535
391	1682
726	293
198	288
542	1014
173	508
372	451
147	434
159	185
463	926
196	802
510	944
854	123
658	1205
189	1345
616	187
692	526
582	900
664	337
725	777
810	1293
816	1222
332	1235
818	1003
480	765
754	849
530	336
235	182
143	1725
713	279
262	1531
337	1296
807	1227
848	323
858	790
280	1242
116	1138
419	473
122	1042
420	776
313	36
142	1399
768	424
422	1492
562	805
340	1320
650	156
703	1494
166	1461
3	955
804	718
799	1519
109	935
97	208
266	945
684	1040
852	511
608	1642
380	1343
77	785
579	1462
487	136
665	1141
125	818
628	46
186	789
739	1328
878	428
441	1602
42	1112
115	229
248	549
758	1044
70	522
377	1316
525	747
262	1532
347	501
105	1452
551	920
195	168
753	54
79	611
187	1260
387	729
583	657
699	1543
774	233
791	1651
755	1623
267	1425
637	1578
151	55
674	1401
427	1057
585	673
441	1600
107	1344
177	297
718	1108
87	714
264	392
128	751
268	1396
435	427
573	599
636	414
651	266
533	1517
396	1596
519	1073
192	1027
606	469
720	936
612	857
672	631
221	1179
743	377
512	1081
745	1657
256	462
734	762
182	855
55	1707
511	1054
773	58
44	847
389	1658
748	306
165	1583
552	258
597	898
622	966
489	1314
787	1157
576	1029
463	927
460	174
755	1622
835	1729
731	1196
456	140
825	971
502	70
128	752
626	276
728	1497
537	1105
821	1590
572	21
160	1575
829	1476
522	970
394	1534
146	1111
310	1405
432	100
733	1717
836	1652
638	874
17	1203
819	416
428	31
593	1308
648	20
26	726
391	1681
629	374
317	627
857	351
41	1285
15	43
672	630
683	1126
860	1332
96	666
494	169
779	661
190	1143
878	429
274	1277
237	41
764	804
656	355
276	1248
776	1062
846	1734
153	222
406	1437
327	342
873	1011
86	131
516	175
50	685
457	794
782	1002
59	1617
553	1380
462	1358
588	1627
197	164
97	207
800	1574
738	897
495	26
708	435
885	613
671	239
670	743
43	119
391	1684
754	850
481	566
263	1514
468	282
867	331
103	116
207	1648
466	889
446	255
802	1490
106	1435
210	486
129	455
368	1498
183	980
875	954
106	1436
