291	517
33	519
811	520
811	521
70	522
70	523
692	524
692	526
736	529
736	530
736	531
326	534
687	535
298	538
458	540
458	541
273	542
273	543
112	545
515	547
515	548
248	549
248	550
35	552
440	553
231	554
869	555
869	556
869	557
464	559
464	560
877	561
203	563
178	567
178	568
402	570
461	572
126	575
813	576
813	577
644	578
644	579
644	580
644	581
179	582
336	583
336	584
336	585
862	586
862	588
862	589
862	590
862	591
640	592
640	593
2	594
6	597
575	601
751	603
751	604
751	605
454	607
79	611
885	612
885	613
885	614
885	615
281	616
379	618
592	619
592	620
771	624
830	625
830	626
317	627
317	628
227	632
333	633
409	634
409	635
748	637
748	639
392	641
58	642
741	644
741	645
741	646
367	647
297	648
689	650
354	652
74	653
492	654
583	657
735	658
735	659
779	661
779	663
655	664
655	665
96	666
96	667
303	668
211	672
759	675
759	676
652	677
652	678
568	680
568	681
642	683
642	684
50	685
50	686
566	687
566	688
696	689
696	690
696	691
696	692
669	693
29	695
249	696
249	697
547	699
138	702
820	705
820	707
820	708
820	709
341	710
341	711
289	712
87	714
292	715
292	716
804	718
804	719
426	721
426	723
26	726
412	727
387	731
673	733
673	734
660	736
660	737
660	738
634	739
634	740
670	742
670	743
366	744
136	745
136	746
525	748
525	749
128	752
343	753
9	754
21	755
448	757
681	759
681	760
202	761
734	762
480	765
480	766
513	767
513	769
513	770
513	771
194	772
194	774
725	777
725	778
277	780
277	782
241	783
77	785
68	788
186	789
858	790
325	792
325	793
457	794
196	800
196	801
196	802
764	803
764	804
562	805
562	806
309	807
309	808
309	809
486	810
486	811
486	812
486	813
679	814
38	815
775	816
451	817
125	818
353	819
353	820
260	821
260	822
260	823
293	824
293	825
306	826
306	827
124	828
124	829
641	830
641	831
641	832
641	833
536	834
536	836
536	837
812	838
863	839
719	842
719	843
565	844
565	845
44	847
44	848
754	849
754	850
723	851
723	852
723	853
182	855
182	856
612	857
132	860
344	861
344	863
154	864
574	867
574	868
574	869
163	870
163	871
638	872
638	873
638	874
666	875
666	876
666	877
429	878
429	880
500	881
500	882
500	883
621	885
621	886
621	887
466	888
556	890
407	891
795	892
795	893
795	894
312	895
738	896
597	898
582	899
633	901
633	902
607	906
185	907
185	908
399	910
278	911
278	912
239	913
239	914
507	916
507	917
604	918
551	919
551	920
746	923
746	924
463	926
463	929
365	931
783	932
109	934
109	935
720	936
720	937
375	938
375	939
557	940
349	942
359	943
266	945
540	946
716	947
531	949
61	950
82	951
82	952
875	954
315	956
390	957
390	958
411	959
411	960
411	961
411	962
23	963
622	964
622	965
622	966
622	967
522	968
522	969
825	971
825	972
825	973
825	974
485	975
447	976
447	977
183	978
183	980
443	983
302	985
302	986
883	987
883	988
883	990
84	991
886	993
886	994
826	995
308	997
782	1000
782	1001
782	1002
623	1005
763	1007
763	1008
430	1010
873	1011
873	1012
542	1013
542	1014
542	1015
417	1018
417	1019
767	1021
767	1023
678	1025
766	1026
192	1027
576	1029
833	1034
833	1035
539	1037
539	1038
684	1040
122	1043
758	1044
758	1045
785	1048
705	1051
705	1052
705	1053
427	1055
427	1056
427	1057
567	1058
567	1060
776	1061
776	1062
776	1063
659	1064
611	1066
611	1068
378	1070
378	1071
637	1072
519	1073
519	1074
225	1075
225	1076
847	1077
847	1079
512	1081
438	1083
334	1085
497	1086
497	1087
65	1088
506	1090
506	1091
232	1092
232	1093
408	1094
133	1095
133	1096
85	1098
564	1099
564	1100
242	1101
242	1102
219	1103
537	1105
634	1109
634	1110
42	1112
131	1113
131	1114
362	1116
206	1117
130	1118
130	1119
449	1122
449	1123
449	1125
683	1127
358	1128
358	1129
358	1131
647	1132
647	1133
647	1134
116	1136
665	1141
665	1142
190	1143
868	1144
868	1145
311	1146
311	1147
653	1149
872	1150
370	1153
370	1154
104	1156
787	1157
787	1158
787	1160
787	1161
363	1162
76	1164
675	1165
675	1166
680	1168
680	1169
421	1170
421	1171
421	1172
853	1173
853	1175
792	1176
792	1177
221	1178
221	1179
54	1180
538	1182
538	1183
620	1184
620	1185
827	1187
827	1188
695	1190
695	1191
453	1192
453	1193
453	1194
731	1195
731	1196
471	1197
471	1198
760	1199
760	1200
279	1202
658	1204
658	1205
658	1206
654	1208
258	1210
388	1212
388	1213
549	1215
523	1218
523	1219
523	1220
523	1221
807	1226
807	1227
386	1231
285	1232
285	1233
285	1234
4	1238
280	1240
280	1241
280	1242
224	1243
405	1245
405	1246
405	1247
276	1249
276	1250
276	1251
276	1252
174	1253
814	1254
814	1255
711	1257
591	1259
187	1260
806	1262
649	1263
834	1264
834	1265
834	1266
397	1267
843	1269
864	1270
864	1271
300	1274
300	1275
274	1277
781	1278
39	1279
229	1280
229	1281
75	1282
246	1283
41	1285
254	1286
499	1288
810	1291
810	1292
810	1294
810	1295
337	1296
445	1297
445	1298
208	1299
238	1300
238	1301
769	1303
769	1304
410	1306
410	1307
593	1309
355	1310
355	1311
489	1312
489	1313
489	1314
517	1315
400	1317
400	1318
340	1319
340	1320
295	1323
765	1324
765	1325
110	1326
739	1329
739	1330
860	1332
860	1333
94	1336
855	1337
855	1338
855	1339
380	1340
380	1342
107	1344
189	1345
643	1346
643	1347
338	1348
474	1350
554	1352
554	1353
631	1355
631	1356
632	1357
462	1358
234	1359
234	1360
209	1362
228	1363
228	1364
95	1365
717	1366
717	1367
215	1368
215	1369
824	1372
98	1377
98	1378
797	1379
553	1380
701	1382
701	1383
849	1385
849	1386
849	1388
395	1391
268	1396
142	1397
142	1399
674	1400
674	1401
361	1403
361	1404
310	1405
544	1407
498	1410
498	1411
498	1413
88	1414
706	1416
706	1418
706	1419
706	1420
102	1421
267	1424
267	1425
314	1426
261	1430
261	1431
269	1433
106	1436
793	1438
793	1439
329	1444
598	1446
296	1448
296	1449
861	1451
105	1452
431	1453
431	1454
431	1455
431	1456
69	1457
657	1459
166	1460
579	1462
579	1463
579	1465
169	1467
218	1469
64	1470
815	1471
815	1472
815	1473
829	1474
829	1475
829	1476
829	1477
316	1478
316	1479
316	1480
590	1484
558	1486
558	1487
558	1488
802	1489
802	1490
802	1491
422	1492
477	1493
703	1494
587	1495
123	1496
728	1497
368	1498
559	1501
247	1502
247	1503
476	1505
476	1506
724	1507
694	1510
694	1511
694	1512
694	1513
263	1514
263	1515
533	1516
533	1517
799	1518
799	1519
722	1521
32	1523
288	1524
288	1525
230	1526
230	1527
614	1528
257	1529
394	1533
414	1535
788	1536
788	1537
398	1540
887	1541
699	1543
699	1544
699	1545
699	1546
699	1548
790	1549
790	1550
790	1551
490	1552
490	1553
0	1554
214	1555
541	1557
357	1559
287	1560
784	1561
784	1563
742	1564
742	1566
383	1568
134	1570
800	1573
800	1574
160	1575
200	1576
222	1577
637	1579
491	1581
491	1582
165	1583
881	1586
881	1587
821	1589
821	1590
595	1591
667	1593
667	1594
667	1595
396	1596
396	1597
838	1599
441	1600
441	1601
441	1602
756	1603
581	1606
270	1607
270	1608
482	1610
526	1611
526	1612
526	1613
859	1615
59	1617
305	1618
305	1619
817	1620
5	1621
755	1624
588	1627
588	1628
745	1630
545	1631
871	1633
148	1637
677	1639
608	1642
418	1643
418	1644
207	1647
207	1648
791	1650
791	1651
836	1653
745	1655
745	1656
745	1657
389	1658
624	1661
714	1662
714	1663
796	1666
796	1667
83	1668
842	1669
374	1670
374	1671
401	1673
401	1674
546	1676
685	1677
841	1678
841	1679
809	1680
391	1681
391	1682
391	1683
391	1684
91	1686
586	1687
646	1691
555	1692
424	1693
424	1694
789	1696
93	1699
93	1700
294	1702
294	1703
304	1704
16	1705
55	1707
356	1708
529	1710
12	1711
439	1712
733	1717
271	1720
271	1721
199	1722
286	1723
286	1724
143	1725
835	1729
846	1732
846	1733
846	1734
846	1735
846	1736
837	1738
837	1739
837	1740
803	1742
803	1743
259	1745
265	1746
265	1747
265	1748
